3/16/2007,"5,032,362,236,392.61","3,795,406,794,712.75","8,827,769,031,105.36"
3/19/2007,"5,032,628,085,890.53","3,801,827,726,066.37","8,834,455,811,956.90"
3/20/2007,"5,033,009,615,903.56","3,804,983,690,744.91","8,837,993,306,648.47"
3/21/2007,"5,034,003,895,116.59","3,799,851,447,279.37","8,833,855,342,395.96"
3/22/2007,"5,035,921,184,620.98","3,796,761,321,245.54","8,832,682,505,866.52"
3/23/2007,"5,035,939,237,329.98","3,802,003,662,734.79","8,837,942,900,064.77"
3/26/2007,"5,035,822,850,995.10","3,806,249,165,954.17","8,842,072,016,949.27"
3/27/2007,"5,036,907,843,163.03","3,809,349,427,065.85","8,846,257,270,228.88"
3/28/2007,"5,037,512,915,684.21","3,803,412,265,376.17","8,840,925,181,060.38"
3/29/2007,"5,036,526,586,006.40","3,800,325,691,705.27","8,836,852,277,711.67"
3/30/2007,"5,053,940,043,633.51","3,795,725,164,861.92","8,849,665,208,495.43"
4/2/2007,"5,058,762,478,228.82","3,791,593,576,399.51","8,850,356,054,628.33"
4/3/2007,"5,076,278,442,417.99","3,792,531,523,624.40","8,868,809,966,042.39"
4/4/2007,"5,076,445,047,680.09","3,793,343,808,706.60","8,869,788,856,386.69"
4/5/2007,"5,086,973,818,365.87","3,798,184,469,845.85","8,885,158,288,211.72"
4/6/2007,"5,086,952,883,549.32","3,794,703,538,547.73","8,881,656,422,097.05"
4/9/2007,"5,087,320,667,434.91","3,795,891,821,084.16","8,883,212,488,519.07"
4/10/2007,"5,087,470,848,259.80","3,799,509,812,512.97","8,886,980,660,772.77"
4/11/2007,"5,091,801,910,817.06","3,794,391,616,398.19","8,886,193,527,215.25"
4/12/2007,"5,086,556,897,300.21","3,797,189,113,950.61","8,883,746,011,250.82"
4/13/2007,"5,094,775,716,087.73","3,798,276,308,887.65","8,893,052,024,975.38"
4/16/2007,"5,067,017,075,757.44","3,802,366,823,656.33","8,869,383,899,413.77"
4/17/2007,"5,036,278,366,972.42","3,812,547,997,889.44","8,848,826,364,861.86"
4/18/2007,"5,029,374,562,070.06","3,812,965,525,863.97","8,842,340,087,934.03"
4/19/2007,"5,006,984,860,918.55","3,815,089,423,063.51","8,822,074,283,982.06"
4/20/2007,"5,007,096,812,536.69","3,817,734,375,302.83","8,824,831,187,839.52"
4/23/2007,"5,007,148,212,960.89","3,820,338,817,559.00","8,827,487,030,519.89"
4/24/2007,"5,007,746,996,216.57","3,827,787,232,248.32","8,835,534,228,464.89"
4/25/2007,"5,009,026,592,580.37","3,825,470,593,596.09","8,834,497,186,176.46"
4/26/2007,"4,988,448,327,951.65","3,829,374,798,283.34","8,817,823,126,234.99"
4/27/2007,"4,988,515,606,562.97","3,827,028,611,948.71","8,815,544,218,511.68"
4/30/2007,"5,007,058,051,986.64","3,833,110,332,444.19","8,840,168,384,430.83"
5/1/2007,"5,004,399,622,497.17","3,820,226,761,484.20","8,824,626,383,981.37"
5/2/2007,"5,004,774,605,884.47","3,831,155,902,159.68","8,835,930,508,044.15"
5/3/2007,"4,987,674,673,012.51","3,826,591,805,805.36","8,814,266,478,817.87"
5/4/2007,"4,987,899,131,364.04","3,828,110,524,360.59","8,816,009,655,724.63"
5/7/2007,"4,988,204,661,374.66","3,831,845,647,942.06","8,820,050,309,316.72"
5/8/2007,"4,988,537,724,956.92","3,839,535,576,048.81","8,828,073,301,005.73"
5/9/2007,"4,989,455,622,680.08","3,833,051,851,745.78","8,822,507,474,425.86"
5/10/2007,"4,981,480,739,883.24","3,835,530,237,863.06","8,817,010,977,746.30"
5/11/2007,"4,981,702,159,760.97","3,836,861,829,404.03","8,818,563,989,165.00"
5/14/2007,"4,981,933,552,201.59","3,837,764,299,124.86","8,819,697,851,326.45"
5/15/2007,"4,959,485,268,418.13","3,843,768,649,882.54","8,803,253,918,300.67"
5/16/2007,"4,960,801,102,281.05","3,839,983,625,321.88","8,800,784,727,602.93"
5/17/2007,"4,960,197,499,732.96","3,844,263,875,756.16","8,804,461,375,489.12"
5/18/2007,"4,960,740,368,158.02","3,843,823,458,403.35","8,804,563,826,561.37"
5/21/2007,"4,961,570,381,529.84","3,845,277,978,592.23","8,806,848,360,122.07"
5/22/2007,"4,962,109,684,210.94","3,849,319,924,284.47","8,811,429,608,495.41"
5/23/2007,"4,962,842,642,286.33","3,846,194,356,344.73","8,809,036,998,631.06"
5/24/2007,"4,967,930,353,580.69","3,848,323,180,788.12","8,816,253,534,368.81"
5/25/2007,"4,968,043,161,334.62","3,848,250,011,729.49","8,816,293,173,064.11"
5/29/2007,"4,968,574,712,750.94","3,849,825,798,533.68","8,818,400,511,284.62"
5/30/2007,"4,970,449,859,064.12","3,848,827,566,235.66","8,819,277,425,299.78"
5/31/2007,"4,980,871,453,801.81","3,848,121,005,858.91","8,828,992,459,660.72"
6/1/2007,"5,004,206,745,802.95","3,824,098,179,638.06","8,828,304,925,441.01"
6/4/2007,"5,004,684,363,923.37","3,826,942,214,882.26","8,831,626,578,805.63"
6/5/2007,"5,017,104,402,824.82","3,833,689,639,727.63","8,850,794,042,552.45"
6/6/2007,"5,017,115,422,665.85","3,831,986,056,049.77","8,849,101,478,715.62"
6/7/2007,"5,012,218,557,618.75","3,830,346,368,481.07","8,842,564,926,099.82"
6/8/2007,"5,012,413,541,689.16","3,832,776,168,370.08","8,845,189,710,059.24"
6/11/2007,"5,012,748,781,660.83","3,834,236,439,684.74","8,846,985,221,345.57"
6/12/2007,"5,012,905,420,218.16","3,837,946,412,847.20","8,850,851,833,065.36"
6/13/2007,"5,013,832,384,619.53","3,833,161,448,510.64","8,846,993,833,130.17"
6/14/2007,"5,000,036,445,717.42","3,835,232,151,464.53","8,835,268,597,181.95"
6/15/2007,"4,966,437,465,360.51","3,837,651,181,594.46","8,804,088,646,954.97"
6/18/2007,"4,966,541,053,598.30","3,841,716,665,469.13","8,808,257,719,067.43"
6/19/2007,"4,967,798,027,669.58","3,849,284,476,414.47","8,817,082,504,084.05"
6/20/2007,"4,968,047,472,798.54","3,845,716,929,387.86","8,813,764,402,186.40"
6/21/2007,"4,950,410,768,831.81","3,850,271,376,787.89","8,800,682,145,619.70"
6/22/2007,"4,950,586,161,721.14","3,852,643,882,285.79","8,803,230,044,006.93"
6/25/2007,"4,950,662,396,067.18","3,856,239,279,801.68","8,806,901,675,868.86"
6/26/2007,"4,951,221,935,905.18","3,859,773,680,205.16","8,810,995,616,110.34"
6/27/2007,"4,952,125,932,307.31","3,853,775,277,258.93","8,805,901,209,566.24"
6/28/2007,"4,942,745,658,811.28","3,850,748,720,426.13","8,793,494,379,237.41"
6/29/2007,"4,943,089,820,238.26","3,924,585,456,513.39","8,867,675,276,751.65"
7/2/2007,"4,948,714,972,663.73","3,920,555,192,208.13","8,869,270,164,871.86"
7/3/2007,"4,949,386,191,143.06","3,921,071,818,580.54","8,870,458,009,723.60"
7/5/2007,"4,950,423,070,783.07","3,922,342,205,775.60","8,872,765,276,558.67"
7/6/2007,"4,950,793,230,758.07","3,925,087,424,653.24","8,875,880,655,411.31"
7/9/2007,"4,950,997,596,140.44","3,923,299,022,730.01","8,874,296,618,870.45"
7/10/2007,"4,951,436,812,186.55","3,926,577,221,734.75","8,878,014,033,921.30"
7/11/2007,"4,952,431,159,067.92","3,920,568,799,765.08","8,872,999,958,833.00"
7/12/2007,"4,955,494,616,361.47","3,922,555,952,317.75","8,878,050,568,679.22"
7/13/2007,"4,955,833,768,961.18","3,921,932,801,476.38","8,877,766,570,437.56"
7/16/2007,"4,963,033,454,246.13","3,923,526,606,916.14","8,886,560,061,162.27"
7/17/2007,"4,963,303,736,598.29","3,930,646,368,765.67","8,893,950,105,363.96"
7/18/2007,"4,963,324,458,869.97","3,925,198,197,877.99","8,888,522,656,747.96"
7/19/2007,"4,969,548,255,338.18","3,928,305,929,748.78","8,897,854,185,086.96"
7/20/2007,"4,969,447,803,095.90","3,929,099,956,180.92","8,898,547,759,276.82"
7/23/2007,"4,969,407,629,390.18","3,929,795,759,579.98","8,899,203,388,970.16"
7/24/2007,"4,969,370,798,874.79","3,933,930,773,674.88","8,903,301,572,549.67"
7/25/2007,"4,969,515,325,588.36","3,930,292,834,525.11","8,899,808,160,113.47"
7/26/2007,"4,983,370,185,439.87","3,931,067,268,506.34","8,914,437,453,946.21"
7/27/2007,"4,983,571,646,171.85","3,935,475,031,860.15","8,919,046,678,032.00"
7/30/2007,"4,983,978,966,853.70","3,925,771,444,235.07","8,909,750,411,088.77"
7/31/2007,"5,003,716,733,048.46","3,928,721,566,851.08","8,932,438,299,899.54"
8/1/2007,"4,999,866,984,024.97","3,913,591,710,087.47","8,913,458,694,112.44"
8/2/2007,"5,023,484,476,862.80","3,922,019,991,513.19","8,945,504,468,375.99"
8/3/2007,"5,023,416,016,859.97","3,915,511,177,807.95","8,938,927,194,667.92"
8/6/2007,"5,023,464,569,634.11","3,918,918,952,374.50","8,942,383,522,008.61"
8/7/2007,"5,024,000,906,449.33","3,923,087,900,139.42","8,947,088,806,588.75"
8/8/2007,"5,024,291,221,680.53","3,917,679,863,676.00","8,941,971,085,356.53"
8/9/2007,"5,052,663,211,939.52","3,917,139,916,849.95","8,969,803,128,789.47"
8/10/2007,"5,052,796,831,878.58","3,915,811,124,171.03","8,968,607,956,049.61"
8/13/2007,"5,053,090,956,960.90","3,916,845,240,129.29","8,969,936,197,090.19"
8/14/2007,"5,053,519,869,211.92","3,920,570,001,402.46","8,974,089,870,614.38"
8/15/2007,"5,046,912,274,480.11","3,918,213,514,227.46","8,965,125,788,707.57"
8/16/2007,"5,046,697,105,677.04","3,921,146,283,536.86","8,967,843,389,213.90"
8/17/2007,"5,047,673,227,074.38","3,924,568,441,066.67","8,972,241,668,141.05"
8/20/2007,"5,047,971,746,751.58","3,924,241,098,626.56","8,972,212,845,378.14"
8/21/2007,"5,048,734,707,138.41","3,927,556,996,656.93","8,976,291,703,795.34"
8/22/2007,"5,049,429,472,510.43","3,921,947,992,878.10","8,971,377,465,388.53"
8/23/2007,"5,055,033,247,974.35","3,925,142,300,034.12","8,980,175,548,008.47"
8/24/2007,"5,054,956,878,341.09","3,925,685,883,628.87","8,980,642,761,969.96"
8/27/2007,"5,054,962,730,795.07","3,924,899,856,568.39","8,979,862,587,363.46"
8/28/2007,"5,055,627,850,653.73","3,928,588,667,862.16","8,984,216,518,515.89"
8/29/2007,"5,055,415,464,601.98","3,927,933,761,997.52","8,983,349,226,599.50"
8/30/2007,"5,065,355,678,062.61","3,924,265,562,825.39","8,989,621,240,888.00"
8/31/2007,"5,096,938,116,500.60","3,908,710,444,762.10","9,005,648,561,262.70"
9/4/2007,"5,093,470,584,789.90","3,901,675,320,930.72","8,995,145,905,720.62"
9/5/2007,"5,094,443,982,042.36","3,911,520,279,175.23","9,005,964,261,217.59"
9/6/2007,"5,098,809,913,353.79","3,910,600,162,505.88","9,009,410,075,859.67"
9/7/2007,"5,098,996,710,518.41","3,910,886,448,269.87","9,009,883,158,788.28"
9/10/2007,"5,098,505,374,539.79","3,910,340,399,827.59","9,008,845,774,367.38"
9/11/2007,"5,098,691,365,037.27","3,916,904,094,984.62","9,015,595,460,021.89"
9/12/2007,"5,099,431,019,789.41","3,912,016,817,174.88","9,011,447,836,964.29"
9/13/2007,"5,101,405,869,238.47","3,914,882,137,040.74","9,016,288,006,279.21"
9/14/2007,"5,101,434,187,251.81","3,915,685,682,267.56","9,017,119,869,519.37"
9/17/2007,"5,082,365,257,608.16","3,918,096,071,689.61","9,000,461,329,297.77"
9/18/2007,"5,082,459,281,884.95","3,927,533,306,934.35","9,009,992,588,819.30"
9/19/2007,"5,082,767,303,028.70","3,923,781,120,986.17","9,006,548,424,014.87"
9/20/2007,"5,065,946,971,022.69","3,924,005,812,294.84","8,989,952,783,317.53"
9/21/2007,"5,066,524,192,454.46","3,924,798,821,089.55","8,991,323,013,544.01"
9/24/2007,"5,066,560,425,665.34","3,927,135,388,792.57","8,993,695,814,457.91"
9/25/2007,"5,066,939,229,915.80","3,932,957,351,524.82","8,999,896,581,440.62"
9/26/2007,"5,066,894,781,591.59","3,927,463,067,391.87","8,994,357,848,983.46"
9/27/2007,"5,049,700,588,283.65","3,923,283,536,073.28","8,972,984,124,356.93"
9/28/2007,"5,049,305,502,926.48","3,958,347,869,336.00","9,007,653,372,262.48"
10/1/2007,"5,057,236,452,359.32","4,005,315,947,997.31","9,062,552,400,356.63"
10/2/2007,"5,057,187,797,977.60","4,012,659,777,633.05","9,069,847,575,610.65"
10/3/2007,"5,057,174,120,951.40","4,004,150,929,157.90","9,061,325,050,109.30"
10/4/2007,"5,043,470,694,248.67","4,006,577,385,032.03","9,050,048,079,280.70"
10/5/2007,"5,044,361,117,718.07","4,010,182,173,271.29","9,054,543,290,989.36"
10/9/2007,"5,044,668,950,448.17","4,009,475,700,521.90","9,054,144,650,970.07"
10/10/2007,"5,044,807,606,587.28","4,004,996,153,871.97","9,049,803,760,459.25"
10/11/2007,"5,038,220,364,584.91","4,004,731,065,147.58","9,042,951,429,732.49"
10/12/2007,"5,038,254,667,984.29","4,006,002,021,756.10","9,044,256,689,740.39"
10/15/2007,"5,043,530,125,470.98","4,010,452,024,654.03","9,053,982,150,125.01"
10/16/2007,"5,044,434,493,448.63","4,013,890,575,529.13","9,058,325,068,977.76"
10/17/2007,"5,045,168,512,114.65","4,010,106,661,510.80","9,055,275,173,625.45"
10/18/2007,"5,042,133,074,743.71","4,011,298,716,073.89","9,053,431,790,817.60"
10/19/2007,"5,042,073,097,193.13","4,011,811,597,646.86","9,053,884,694,839.99"
10/22/2007,"5,041,954,178,028.24","4,012,279,394,172.85","9,054,233,572,201.09"
10/23/2007,"5,042,214,354,013.16","4,015,767,371,109.64","9,057,981,725,122.80"
10/24/2007,"5,042,376,353,075.75","4,011,598,793,080.20","9,053,975,146,155.95"
10/25/2007,"5,047,036,763,449.13","4,013,196,531,833.99","9,060,233,295,283.12"
10/26/2007,"5,046,649,024,825.46","4,013,846,940,014.50","9,060,495,964,839.96"
10/29/2007,"5,046,591,137,704.21","4,014,055,560,935.93","9,060,646,698,640.14"
10/30/2007,"5,046,466,199,006.79","4,011,914,028,033.15","9,058,380,227,039.94"
10/31/2007,"5,067,078,546,655.56","4,012,007,639,210.72","9,079,086,185,866.28"
11/1/2007,"5,081,298,828,963.01","3,998,929,744,328.64","9,080,228,573,291.65"
11/2/2007,"5,081,671,168,581.22","3,997,152,701,937.52","9,078,823,870,518.74"
11/5/2007,"5,081,641,334,659.25","3,999,757,386,757.65","9,081,398,721,416.90"
11/6/2007,"5,082,132,074,769.88","4,003,733,566,445.96","9,085,865,641,215.84"
11/7/2007,"5,082,087,499,065.19","4,002,186,282,492.45","9,084,273,781,557.64"
11/8/2007,"5,105,250,779,670.21","4,006,076,735,669.32","9,111,327,515,339.53"
11/9/2007,"5,105,179,904,073.99","4,006,426,699,464.68","9,111,606,603,538.67"
11/13/2007,"5,105,354,970,348.89","4,006,375,106,162.60","9,111,730,076,511.49"
11/14/2007,"5,106,181,386,535.64","4,004,145,053,115.64","9,110,326,439,651.28"
11/15/2007,"5,111,851,283,522.74","4,001,355,219,038.90","9,113,206,502,561.64"
11/16/2007,"5,111,878,035,139.67","4,004,045,554,111.36","9,115,923,589,251.03"
11/19/2007,"5,111,991,275,751.01","4,008,281,674,551.94","9,120,272,950,302.95"
11/20/2007,"5,112,756,434,487.54","4,012,480,438,348.14","9,125,236,872,835.68"
11/21/2007,"5,112,702,286,851.76","4,007,414,000,920.01","9,120,116,287,771.77"
11/23/2007,"5,119,724,373,354.39","4,011,165,187,702.92","9,130,889,561,057.31"
11/26/2007,"5,119,722,549,448.12","4,013,975,319,570.45","9,133,697,869,018.57"
11/27/2007,"5,119,667,617,341.38","4,017,672,000,078.90","9,137,339,617,420.28"
11/28/2007,"5,120,037,582,967.51","4,010,712,593,932.59","9,130,750,176,900.10"
11/29/2007,"5,132,367,923,003.75","4,007,512,270,858.19","9,139,880,193,861.94"
11/30/2007,"5,146,579,494,448.64","4,002,761,870,488.07","9,149,341,364,936.71"
12/3/2007,"5,170,372,443,506.45","3,984,614,141,225.77","9,154,986,584,732.22"
12/4/2007,"5,171,086,144,880.52","3,992,232,224,322.90","9,163,318,369,203.42"
12/5/2007,"5,171,372,367,502.23","3,992,004,178,972.80","9,163,376,546,475.03"
12/6/2007,"5,175,317,036,398.86","3,993,035,302,939.71","9,168,352,339,338.57"
12/7/2007,"5,175,132,537,120.94","3,990,975,031,127.62","9,166,107,568,248.56"
12/10/2007,"5,175,055,130,528.93","3,992,888,127,985.94","9,167,943,258,514.87"
12/11/2007,"5,174,901,525,039.63","3,996,891,529,791.47","9,171,793,054,831.10"
12/12/2007,"5,183,280,639,352.91","3,991,014,481,978.85","9,174,295,121,331.76"
12/13/2007,"5,180,516,146,138.48","3,991,754,006,234.96","9,172,270,152,373.44"
12/14/2007,"5,180,726,381,574.75","3,990,938,868,092.80","9,171,665,249,667.55"
12/17/2007,"5,149,994,515,260.67","3,992,100,529,158.78","9,142,095,044,419.45"
12/18/2007,"5,150,351,264,923.24","4,000,958,569,560.71","9,151,309,834,483.95"
12/19/2007,"5,150,625,190,958.50","3,994,967,005,709.19","9,145,592,196,667.69"
12/20/2007,"5,138,057,260,455.23","3,998,360,802,002.06","9,136,418,062,457.29"
12/21/2007,"5,137,960,774,655.64","4,002,030,590,781.33","9,139,991,365,436.97"
12/24/2007,"5,138,071,974,751.25","4,004,130,836,340.37","9,142,202,811,091.62"
12/26/2007,"5,138,222,924,264.19","4,001,123,113,086.92","9,139,346,037,351.11"
12/27/2007,"5,120,576,115,530.95","4,003,440,386,024.96","9,124,016,501,555.91"
12/28/2007,"5,120,892,177,343.93","3,999,657,505,131.69","9,120,549,682,475.62"
12/31/2007,"5,136,302,727,072.67","4,092,869,932,145.64","9,229,172,659,218.31"
1/2/2008,"5,130,778,241,224.70","4,079,809,202,837.77","9,210,587,444,062.47"
1/3/2008,"5,115,950,723,592.05","4,078,995,517,455.33","9,194,946,241,047.38"
1/4/2008,"5,116,199,834,200.04","4,081,378,046,617.39","9,197,577,880,817.43"
1/7/2008,"5,116,191,448,188.30","4,083,366,539,555.28","9,199,557,987,743.58"
1/8/2008,"5,116,400,865,243.44","4,084,823,918,413.47","9,201,224,783,656.91"
1/9/2008,"5,116,464,836,848.38","4,079,986,681,770.55","9,196,451,518,618.93"
1/10/2008,"5,116,483,556,957.28","4,081,894,247,586.11","9,198,377,804,543.39"
1/11/2008,"5,116,468,581,683.24","4,081,762,150,594.38","9,198,230,732,277.62"
1/14/2008,"5,116,701,921,441.37","4,083,174,122,837.41","9,199,876,044,278.78"
1/15/2008,"5,104,642,802,988.75","4,089,522,977,474.16","9,194,165,780,462.91"
1/16/2008,"5,104,651,904,408.03","4,085,664,795,758.23","9,190,316,700,166.26"
1/17/2008,"5,095,854,801,083.35","4,091,729,665,006.36","9,187,584,466,089.71"
1/18/2008,"5,096,206,984,362.93","4,092,433,303,567.46","9,188,640,287,930.39"
1/22/2008,"5,095,916,208,021.60","4,095,158,754,135.56","9,191,074,962,157.16"
1/23/2008,"5,097,062,254,069.89","4,095,179,791,320.52","9,192,242,045,390.41"
1/24/2008,"5,098,655,889,709.16","4,096,821,750,099.79","9,195,477,639,808.95"
1/25/2008,"5,102,238,850,673.26","4,100,278,085,492.98","9,202,516,936,166.24"
1/28/2008,"5,102,308,190,524.52","4,100,879,490,854.74","9,203,187,681,379.26"
1/29/2008,"5,102,676,412,483.02","4,105,099,431,523.21","9,207,775,844,006.23"
1/30/2008,"5,102,674,915,682.92","4,098,199,919,010.21","9,200,874,834,693.13"
1/31/2008,"5,132,265,067,831.71","4,105,743,221,110.40","9,238,008,288,942.11"
2/1/2008,"5,130,384,489,850.08","4,080,471,521,475.70","9,210,856,011,325.78"
2/4/2008,"5,130,446,607,910.31","4,089,246,072,633.26","9,219,692,680,543.57"
2/5/2008,"5,130,439,965,772.90","4,094,484,223,793.94","9,224,924,189,566.84"
2/6/2008,"5,130,500,713,635.86","4,092,901,162,758.53","9,223,401,876,394.39"
2/7/2008,"5,148,614,528,726.80","4,093,512,047,766.70","9,242,126,576,493.50"
2/8/2008,"5,149,242,672,442.91","4,095,488,361,630.28","9,244,731,034,073.19"
2/11/2008,"5,149,319,162,890.22","4,096,802,823,087.45","9,246,121,985,977.67"
2/12/2008,"5,149,882,424,131.95","4,101,050,153,806.09","9,250,932,577,938.04"
2/13/2008,"5,149,738,436,554.02","4,094,418,903,717.47","9,244,157,340,271.49"
2/14/2008,"5,195,943,354,136.82","4,095,955,735,115.73","9,291,899,089,252.55"
2/15/2008,"5,190,042,432,007.12","4,099,199,989,063.11","9,289,242,421,070.23"
2/19/2008,"5,190,250,212,113.67","4,101,410,306,623.08","9,291,660,518,736.75"
2/20/2008,"5,190,800,126,902.66","4,103,661,065,844.39","9,294,461,192,747.05"
2/21/2008,"5,212,638,061,129.39","4,102,888,986,817.09","9,315,527,047,946.48"
2/22/2008,"5,212,686,107,111.04","4,107,052,732,356.96","9,319,738,839,468.00"
2/25/2008,"5,212,482,219,742.07","4,108,349,953,785.11","9,320,832,173,527.18"
2/26/2008,"5,212,962,900,689.86","4,113,719,617,712.14","9,326,682,518,402.00"
2/27/2008,"5,223,170,296,969.29","4,107,015,161,871.42","9,330,185,458,840.71"
2/28/2008,"5,239,145,433,213.19","4,104,096,528,501.86","9,343,241,961,715.05"
2/29/2008,"5,259,804,376,714.62","4,098,247,047,033.02","9,358,051,423,747.64"
3/3/2008,"5,288,162,112,740.96","4,080,311,700,332.53","9,368,473,813,073.49"
3/4/2008,"5,288,507,327,351.57","4,091,036,639,126.50","9,379,543,966,478.07"
3/5/2008,"5,288,773,781,817.85","4,091,652,694,295.38","9,380,426,476,113.23"
3/6/2008,"5,302,410,103,585.32","4,092,612,323,694.60","9,395,022,427,279.92"
3/7/2008,"5,303,092,483,697.43","4,090,911,167,346.92","9,394,003,651,044.35"
3/10/2008,"5,303,001,225,810.13","4,093,744,118,028.74","9,396,745,343,838.87"
3/11/2008,"5,303,809,530,883.13","4,098,869,036,477.45","9,402,678,567,360.58"
3/12/2008,"5,304,202,682,778.23","4,092,847,371,944.67","9,397,050,054,722.90"
3/13/2008,"5,313,220,161,850.83","4,094,846,099,018.72","9,408,066,260,869.55"
3/14/2008,"5,313,245,061,227.51","4,095,006,947,061.03","9,408,252,008,288.54"
3/17/2008,"5,282,750,137,551.24","4,096,499,161,702.57","9,379,249,299,253.81"
3/18/2008,"5,282,898,305,594.39","4,106,389,213,004.96","9,389,287,518,599.35"
3/19/2008,"5,283,167,997,094.26","4,099,964,501,590.54","9,383,132,498,684.80"
3/20/2008,"5,289,594,553,278.82","4,102,610,355,674.93","9,392,204,908,953.75"
3/21/2008,"5,289,659,955,959.07","4,102,898,405,570.03","9,392,558,361,529.10"
3/24/2008,"5,290,715,216,972.06","4,105,000,589,371.93","9,395,715,806,343.99"
3/25/2008,"5,291,290,158,902.71","4,109,305,343,466.23","9,400,595,502,368.94"
3/26/2008,"5,291,428,953,606.86","4,102,700,647,753.84","9,394,129,601,360.70"
3/27/2008,"5,308,260,120,761.59","4,104,102,287,582.24","9,412,362,408,343.83"
3/28/2008,"5,308,272,236,203.28","4,099,660,950,452.59","9,407,933,186,655.87"
3/31/2008,"5,334,115,575,742.88","4,103,478,562,348.51","9,437,594,138,091.39"
4/1/2008,"5,357,331,152,096.19","4,089,214,440,840.86","9,446,545,592,937.05"
4/2/2008,"5,358,160,096,109.21","4,096,555,124,702.98","9,454,715,220,812.19"
4/3/2008,"5,346,608,237,910.32","4,090,816,937,310.99","9,437,425,175,221.31"
4/4/2008,"5,346,703,634,865.43","4,091,806,054,971.59","9,438,509,689,837.02"
4/7/2008,"5,346,812,281,285.95","4,094,386,019,010.99","9,441,198,300,296.94"
4/8/2008,"5,347,013,293,843.82","4,099,141,113,558.60","9,446,154,407,402.42"
4/9/2008,"5,346,424,849,307.19","4,090,930,623,453.29","9,437,355,472,760.48"
4/10/2008,"5,349,601,084,902.75","4,093,106,399,062.99","9,442,707,483,965.74"
4/11/2008,"5,349,313,159,752.49","4,093,444,403,293.05","9,442,757,563,045.54"
4/14/2008,"5,349,210,909,674.63","4,095,188,999,068.57","9,444,399,908,743.20"
4/15/2008,"5,299,898,420,336.01","4,109,168,704,239.76","9,409,067,124,575.77"
4/16/2008,"5,294,375,011,987.50","4,106,342,738,394.19","9,400,717,750,381.69"
4/17/2008,"5,259,571,359,270.27","4,108,756,254,325.46","9,368,327,613,595.73"
4/18/2008,"5,259,641,728,215.03","4,112,843,995,048.80","9,372,485,723,263.83"
4/21/2008,"5,239,728,568,678.29","4,115,192,004,274.19","9,354,920,572,952.48"
4/22/2008,"5,220,026,951,233.58","4,121,456,648,906.90","9,341,483,600,140.48"
4/23/2008,"5,220,416,691,956.81","4,121,110,558,113.43","9,341,527,250,070.24"
4/24/2008,"5,207,367,063,908.35","4,125,835,077,338.75","9,333,202,141,247.10"
4/25/2008,"5,207,256,975,707.42","4,127,708,847,182.95","9,334,965,822,890.37"
4/28/2008,"5,207,326,406,692.66","4,130,189,411,445.87","9,337,515,818,138.53"
4/29/2008,"5,207,495,999,107.06","4,130,552,832,943.43","9,338,048,832,050.49"
4/30/2008,"5,244,194,578,964.17","4,133,362,638,169.27","9,377,557,217,133.44"
5/1/2008,"5,227,864,606,882.37","4,118,554,496,321.55","9,346,419,103,203.92"
5/2/2008,"5,227,386,449,409.91","4,120,089,006,806.98","9,347,475,456,216.89"
5/5/2008,"5,227,180,433,410.72","4,125,201,896,483.14","9,352,382,329,893.86"
5/6/2008,"5,227,064,331,168.07","4,130,936,711,751.37","9,358,001,042,919.44"
5/7/2008,"5,227,620,665,138.03","4,132,099,927,503.77","9,359,720,592,641.80"
5/8/2008,"5,227,965,998,741.94","4,136,827,077,212.01","9,364,793,075,953.95"
5/9/2008,"5,227,816,871,972.24","4,137,417,183,432.20","9,365,234,055,404.44"
5/12/2008,"5,228,145,862,890.05","4,138,343,109,159.26","9,366,488,972,049.31"
5/13/2008,"5,228,246,112,030.77","4,142,493,919,287.64","9,370,740,031,318.41"
5/14/2008,"5,228,441,876,253.45","4,136,112,797,299.56","9,364,554,673,553.01"
5/15/2008,"5,218,557,032,584.41","4,133,730,100,090.84","9,352,287,132,675.25"
5/16/2008,"5,218,570,776,014.84","4,134,084,475,851.15","9,352,655,251,865.99"
5/19/2008,"5,218,614,101,500.59","4,138,247,167,539.55","9,356,861,269,040.14"
5/20/2008,"5,237,063,773,929.53","4,142,065,343,887.85","9,379,129,117,817.38"
5/21/2008,"5,237,483,111,416.40","4,135,932,846,548.72","9,373,415,957,965.12"
5/22/2008,"5,252,254,081,800.77","4,140,370,676,538.45","9,392,624,758,339.22"
5/23/2008,"5,252,299,921,216.01","4,141,613,658,649.39","9,393,913,579,865.40"
5/27/2008,"5,252,835,773,380.98","4,140,439,966,096.58","9,393,275,739,477.56"
5/28/2008,"5,253,221,844,128.86","4,137,431,520,006.65","9,390,653,364,135.51"
5/29/2008,"5,259,298,808,222.23","4,131,930,017,434.20","9,391,228,825,656.43"
5/30/2008,"5,278,567,329,795.98","4,110,099,549,786.81","9,388,666,879,582.79"
6/2/2008,"5,299,425,239,865.48","4,096,913,314,130.09","9,396,338,553,995.57"
6/3/2008,"5,299,624,937,140.91","4,095,750,382,590.14","9,395,375,319,731.05"
6/4/2008,"5,299,614,464,265.59","4,096,191,699,395.02","9,395,806,163,660.61"
6/5/2008,"5,307,426,828,369.59","4,100,067,474,477.98","9,407,494,302,847.57"
6/6/2008,"5,307,139,570,626.21","4,098,599,389,604.31","9,405,738,960,230.52"
6/9/2008,"5,307,821,153,547.15","4,099,396,300,824.69","9,407,217,454,371.84"
